LfdNr;Name;Typ;Beschreibung;Startzeit;Endzeit;Dauer;Fval_Opt;Fval_Text;Masse_fval;Masse_phys;Energie_fval;Energie_phys;Leistung_fval;Leistung_phys;Antriebskraft_fval;Antriebskraft_phys;Materialspannung_fval;Materialspannung_phys;Kondition_fval;Kondition_phys;Manip_fval;Manip_physval;MinSingVal_fval;MinSingVal_physval;Positionsfehler_fval;Positionsfehler_phys;Gelenkbereich_fval;Gelenkbereich_phys;Gelenkgrenze_fval;Gelenkgrenze_phys;AntrGeschw_fval;AntrGeschw_phys;KinLaenge_fval;KinLaenge_phys;Bauraum_fval;Bauraum_phys;Footprint_fval;Footprint_phys;CollDist_fval;CollDist_phys;Nachgiebigk_fval;Nachgiebigk_phys;Steifigk_phys;num_succ;num_fail;comptime_sum
;;;;;;;Zielfunktion der Optimierung;;(normiert);in kg;(normiert);in J;(normiert);in W;(normiert);in N bzw. Nm;(normiert);"Ausnutzung der Materialgrenzen; 1=max";(normiert);in Einheiten der Jacobi;(normiert);in Einh. von J;(normiert);in Einh. von J;(normiert);in µm;(normiert);in Grad;(normiert);in Grad;(normiert);in rad/s bzw. m/s;(normiert);in mm;(normiert);in m³;(normiert);in m²;(normiert);in mm;transl., normiert;in mm/N;in N/mm;;;Rechenzeit der Fitness-Auswertungen
20;P6RRRRRR6V2G2P4A1;2;6RUUR;08.01.2023 23:18:30;09.01.2023 08:16:10;70.704663;2478719738.4853;Bauraum-verl. Eckpkt.;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;1314;32091.968609
21;P6RRRRRR6V2G2P5A1;2;6RUUR;08.01.2023 23:18:30;09.01.2023 08:15:59;15.905934;2100017055.9509;Bauraum-verl. Eckpkt.;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;952;32070.406504
22;P6RRRRRR6V2G2P6A1;2;6RUUR;08.01.2023 23:18:29;09.01.2023 08:15:49;81.67308;2258637506.87323;Bauraum-verl. Eckpkt.;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;1046;32223.622347
23;P6RRRRRR6V2G6P1A1;2;6RUUR;08.01.2023 23:18:30;09.01.2023 08:16:10;71.552429;2237715074.61358;Bauraum-verl. Eckpkt.;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;906;32138.862
24;P6RRRRRR6V2G6P2A1;2;6RUUR;08.01.2023 23:18:29;09.01.2023 08:15:04;352.466565;167.185639197247;i.O.;31.0739906774717;4.88497114719103;408.682266616633;74.7589500409428;130.312190734024;20.7601515392137;99.4175577416729;15.7446726985311;7.54441459300612;7.54441459300612;79.0419579825435;12.1340463160497;201.29035418569;3.27162043468038;188.599021634325;3.05232868748622;675.113345992814;267.956167722853;475.647391279347;1.49429035014235;1916.69727530306;1.91669727530306;371.065369172596;1.31855084806878;985.520671446495;7326.65184537789;770.44465931057;0.265202380089797;839.134705026033;0.387288159972448;97.8629135761554;-3.35818904291699;99.9999999999908;69132808.7479765;1.44649120744609e-08;25;557;32216.78168
25;P6RRRRRR6V2G6P3A1;2;6RUUR;08.01.2023 23:18:29;09.01.2023 08:14:54;172.771198;19862577.2356919;AR-Hindernis Traj.;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;1040;32245.519838
26;P6RRRRRR6V2G6P4A1;2;6RUUR;08.01.2023 23:18:30;09.01.2023 08:15:44;31.459236;2143507254.20485;Bauraum-verl. Eckpkt.;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;2547;32005.873637
27;P6RRRRRR6V2G6P5A1;2;6RUUR;08.01.2023 23:18:29;09.01.2023 08:15:49;66.894126;2318256974.72932;Bauraum-verl. Eckpkt.;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;1401;32035.382306
28;P6RRRRRR6V2G6P6A1;2;6RUUR;08.01.2023 23:18:30;09.01.2023 08:16:11;56.483142;2138479302.57671;Bauraum-verl. Eckpkt.;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;1496;31977.220495
29;P6RRRRRR8V2G2P1A1;2;6RRUU;08.01.2023 23:18:29;09.01.2023 08:15:53;71.296143;2120860443.17337;Bauraum-verl. Eckpkt.;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;1260;31922.435311
30;P6RRRRRR8V2G2P2A1;2;6RRUU;08.01.2023 23:18:29;09.01.2023 08:16:22;89.475381;2035430957.41941;Bauraum-verl. Eckpkt.;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;989;32218.785621
31;P6RRRRRR8V2G2P3A1;2;6RRUU;08.01.2023 23:18:30;09.01.2023 08:16:34;98.665612;2106548943.26186;Bauraum-verl. Eckpkt.;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;1117;32112.997929
32;P6RRRRRR8V2G2P4A1;2;6RRUU;08.01.2023 23:18:29;09.01.2023 08:15:37;100.550796;2219135680.30923;Bauraum-verl. Eckpkt.;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;1259;32285.828602
33;P6RRRRRR8V2G2P5A1;2;6RRUU;08.01.2023 23:18:25;09.01.2023 08:16:53;67.778431;2099171949.81113;Bauraum-verl. Eckpkt.;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;1401;32247.264282
34;P6RRRRRR8V2G2P6A1;2;6RRUU;08.01.2023 23:18:25;09.01.2023 08:16:33;81.692168;2198562536.5966;Bauraum-verl. Eckpkt.;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;1009;32262.268262
35;P6RRRRRR8V2G6P1A1;2;6RRUU;08.01.2023 23:18:25;09.01.2023 08:16:46;88.284029;244.092537815703;i.O.;29.0302598895772;4.56322594855921;467.689015391268;90.3316107665669;263.769694003399;43.9787068775429;109.543257016972;17.3788727593786;9.31507716820131;9.31507716820131;160.27807490999;171.475455998904;207.596095108506;3.38163273389882;382.283353993784;6.848553451944;490.511928953566;145.594189082885;417.423097534103;1.31137333665183;2494.52876670093;2.49452876670093;593.70409654056;2.69628147826568;983.228779720743;6325.04652138597;700.709379387467;0.196802871632285;814.215787692521;0.332882918448261;96.0713212683283;-6.1789999710691;99.9999999999572;14887942.1716583;6.7168450042993e-08;70;966;31991.061318
36;P6RRRRRR8V2G6P2A1;2;6RRUU;08.01.2023 23:18:25;09.01.2023 08:16:51;46.602998;2043852272.40573;Bauraum-verl. Eckpkt.;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;1141;32067.5442
37;P6RRRRRR8V2G6P3A1;2;6RRUU;08.01.2023 23:18:25;09.01.2023 08:11:20;311.759568;155.323898480395;i.O.;29.3136874228862;4.60784025628251;377.088890863123;67.2935248931009;84.7427489822194;13.3905435089059;69.0254081480251;10.8851744128357;5.40836959736751;5.40836959736751;104.317383696147;27.2997497257647;322.839891926693;5.55578080102192;234.9110800951;3.86710251629781;279.413701710842;70.415982776932;477.894675274325;1.5013504010315;1861.39862600194;1.86139862600194;367.632599870275;1.30313378294726;984.020370548234;6638.51508030471;743.387875574621;0.23450238901764;860.890103469087;0.450330948467051;85.377156110079;-23.3821764138435;99.9999999999906;67752944.1715479;1.47595062063729e-08;56;179;32242.393491
38;P6RRRRRR8V2G6P4A1;2;6RRUU;08.01.2023 23:18:25;09.01.2023 08:14:42;75.323782;2525355207.86988;Bauraum-verl. Eckpkt.;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;1190;32150.914733
39;P6RRRRRR8V2G6P5A1;2;6RRUU;08.01.2023 23:18:25;09.01.2023 08:16:36;172.1955;317.861269012976;i.O.;32.585026790991;5.12291857492637;507.56463141932;102.405191931475;593.799520380394;134.856314108012;252.335577313008;41.8518291753072;23.3149505254441;23.3149505254441;158.858649233299;163.518209352541;65.9929147207657;1.04034335560637;401.871051198626;7.31042604223044;795.104319007246;449.851800914106;314.563013472761;0.988228852217093;2094.15679068185;2.09415679068185;668.66320293493;3.48932794128977;986.477650429031;7845.333190176;776.4028518334;0.2729123573486;867.416355731827;0.473202415725609;96.3554242767115;-5.73114867764463;99.9999999999875;50931914.8806851;1.96340546461415e-08;4;1213;32337.1274
40;P6RRRRRR8V2G6P6A1;2;6RRUU;08.01.2023 23:18:25;09.01.2023 08:16:46;55.333007;2034596769.91946;Bauraum-verl. Eckpkt.;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;1128;32243.181224
